College Code,Category,Autonomous Status,Co.Ed Status,District,College Name,COURSE,TOTAL,OC,BC,BCM,MBC,SC,SCA,ST
1309,NM,Non Autonomous,Co.Ed,CHENNAI,Meenakshi Sundararajan Engineering College  Kodambakkam  Chennai 600024,ME,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1309 Total,,,,,,,318,98.58,84.27,11.13,63.6,47.7,9.54,3.18
1310,MIN,Non Autonomous,Co.Ed,CHENGALPET,Misrimal Navajee Munoth Jain Engineering College  Rajiv Gandhi Salai (OMR)  Thorappakkam  Chennai 600096,AD,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1310,MIN,Non Autonomous,Co.Ed,CHENGALPET,Misrimal Navajee Munoth Jain Engineering College  Rajiv Gandhi Salai (OMR)  Thorappakkam  Chennai 600096,CB,15,4.65,3.975,0.525,3,2.25,0.45,0.15
1310,MIN,Non Autonomous,Co.Ed,CHENGALPET,Misrimal Navajee Munoth Jain Engineering College  Rajiv Gandhi Salai (OMR)  Thorappakkam  Chennai 600096,CE,15,4.65,3.975,0.525,3,2.25,0.45,0.15
1310,MIN,Non Autonomous,Co.Ed,CHENGALPET,Misrimal Navajee Munoth Jain Engineering College  Rajiv Gandhi Salai (OMR)  Thorappakkam  Chennai 600096,CS,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1310,MIN,Non Autonomous,Co.Ed,CHENGALPET,Misrimal Navajee Munoth Jain Engineering College  Rajiv Gandhi Salai (OMR)  Thorappakkam  Chennai 600096,EC,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1310,MIN,Non Autonomous,Co.Ed,CHENGALPET,Misrimal Navajee Munoth Jain Engineering College  Rajiv Gandhi Salai (OMR)  Thorappakkam  Chennai 600096,EE,15,4.65,3.975,0.525,3,2.25,0.45,0.15
1310,MIN,Non Autonomous,Co.Ed,CHENGALPET,Misrimal Navajee Munoth Jain Engineering College  Rajiv Gandhi Salai (OMR)  Thorappakkam  Chennai 600096,IT,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1310,MIN,Non Autonomous,Co.Ed,CHENGALPET,Misrimal Navajee Munoth Jain Engineering College  Rajiv Gandhi Salai (OMR)  Thorappakkam  Chennai 600096,ME,15,4.65,3.975,0.525,3,2.25,0.45,0.15
1310 Total,,,,,,,176,54.56,46.64,6.16,35.2,26.4,5.28,1.76
1311,MIN,Non Autonomous,Co.Ed,CHENGALPET,K C G College of Technology  Karappakkam  Chennai 600096,AD,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1311,MIN,Non Autonomous,Co.Ed,CHENGALPET,K C G College of Technology  Karappakkam  Chennai 600096,AE,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1311,MIN,Non Autonomous,Co.Ed,CHENGALPET,K C G College of Technology  Karappakkam  Chennai 600096,AO,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1311,MIN,Non Autonomous,Co.Ed,CHENGALPET,K C G College of Technology  Karappakkam  Chennai 600096,AU,15,4.65,3.975,0.525,3,2.25,0.45,0.15
1311,MIN,Non Autonomous,Co.Ed,CHENGALPET,K C G College of Technology  Karappakkam  Chennai 600096,CE,15,4.65,3.975,0.525,3,2.25,0.45,0.15
1311,MIN,Non Autonomous,Co.Ed,CHENGALPET,K C G College of Technology  Karappakkam  Chennai 600096,CS,88,27.28,23.32,3.08,17.6,13.2,2.64,0.88
1311,MIN,Non Autonomous,Co.Ed,CHENGALPET,K C G College of Technology  Karappakkam  Chennai 600096,EC,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1311,MIN,Non Autonomous,Co.Ed,CHENGALPET,K C G College of Technology  Karappakkam  Chennai 600096,EE,15,4.65,3.975,0.525,3,2.25,0.45,0.15
1311,MIN,Non Autonomous,Co.Ed,CHENGALPET,K C G College of Technology  Karappakkam  Chennai 600096,FT,15,4.65,3.975,0.525,3,2.25,0.45,0.15
1311,MIN,Non Autonomous,Co.Ed,CHENGALPET,K C G College of Technology  Karappakkam  Chennai 600096,IT,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
1311,MIN,Non Autonomous,Co.Ed,CHENGALPET,K C G College of Technology  Karappakkam  Chennai 600096,ME,15,4.65,3.975,0.525,3,2.25,0.45,0.15
1311,MIN,Non Autonomous,Co.Ed,CHENGALPET,K C G College of Technology  Karappakkam  Chennai 600096,MZ,15,4.65,3.975,0.525,3,2.25,0.45,0.15
1311,MIN,Non Autonomous,Co.Ed,CHENGALPET,K C G College of Technology  Karappakkam  Chennai 600096,SC,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1311 Total,,,,,,,397,123.07,105.205,13.895,79.4,59.55,11.91,3.97
1313,MIN,Non Autonomous,Co.Ed,CHENGALPET,Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology  Old Mahabalipuram Road (OMR)  Kelambakkam  Chengalpattu District 603103,AD,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1313,MIN,Non Autonomous,Co.Ed,CHENGALPET,Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology  Old Mahabalipuram Road (OMR)  Kelambakkam  Chengalpattu District 603103,BM,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1313,MIN,Non Autonomous,Co.Ed,CHENGALPET,Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology  Old Mahabalipuram Road (OMR)  Kelambakkam  Chengalpattu District 603103,CS,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1313,MIN,Non Autonomous,Co.Ed,CHENGALPET,Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology  Old Mahabalipuram Road (OMR)  Kelambakkam  Chengalpattu District 603103,EC,24,7.44,6.36,0.84,4.8,3.6,0.72,0.24
1313,MIN,Non Autonomous,Co.Ed,CHENGALPET,Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology  Old Mahabalipuram Road (OMR)  Kelambakkam  Chengalpattu District 603103,EE,15,4.65,3.975,0.525,3,2.25,0.45,0.15
1313,MIN,Non Autonomous,Co.Ed,CHENGALPET,Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology  Old Mahabalipuram Road (OMR)  Kelambakkam  Chengalpattu District 603103,IT,20,6.2,5.3,0.7,4,3,0.6,0.2
1313,MIN,Non Autonomous,Co.Ed,CHENGALPET,Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology  Old Mahabalipuram Road (OMR)  Kelambakkam  Chengalpattu District 603103,ME,15,4.65,3.975,0.525,3,2.25,0.45,0.15
1313 Total,,,,,,,191,59.21,50.615,6.685,38.2,28.65,5.73,1.91
1315,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,BM,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
1315,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,CE,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
1315,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,CH,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
1315,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,CJ,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
1315,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,CS,95,29.45,25.175,3.325,19,14.25,2.85,0.95
1315,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,EC,77,23.87,20.405,2.695,15.4,11.55,2.31,0.77
1315,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,EE,77,23.87,20.405,2.695,15.4,11.55,2.31,0.77
1315,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,IT,96,29.76,25.44,3.36,19.2,14.4,2.88,0.96
1315,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,ME,76,23.56,20.14,2.66,15.2,11.4,2.28,0.76
1315 Total,,,,,,,573,177.63,151.845,20.055,114.6,85.95,17.19,5.73
1316,NM,Non Autonomous,Co.Ed,CHENGALPET,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,AD,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
1316,NM,Non Autonomous,Co.Ed,CHENGALPET,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,BM,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1316,NM,Non Autonomous,Co.Ed,CHENGALPET,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,CE,24,7.44,6.36,0.84,4.8,3.6,0.72,0.24
1316,NM,Non Autonomous,Co.Ed,CHENGALPET,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,CH,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
1316,NM,Non Autonomous,Co.Ed,CHENGALPET,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,CS,115,35.65,30.475,4.025,23,17.25,3.45,1.15
1316,NM,Non Autonomous,Co.Ed,CHENGALPET,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,EC,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
1316,NM,Non Autonomous,Co.Ed,CHENGALPET,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,EE,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
1316,NM,Non Autonomous,Co.Ed,CHENGALPET,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,IT,76,23.56,20.14,2.66,15.2,11.4,2.28,0.76
1316,NM,Non Autonomous,Co.Ed,CHENGALPET,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,ME,23,7.13,6.095,0.805,4.6,3.45,0.69,0.23
1316,NM,Non Autonomous,Co.Ed,CHENGALPET,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,MZ,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1316 Total,,,,,,,440,136.4,116.6,15.4,88,66,13.2,4.4
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,AD,88,27.28,23.32,3.08,17.6,13.2,2.64,0.88
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,AL,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,BT,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,CH,49,15.19,12.985,1.715,9.8,7.35,1.47,0.49
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,CS,118,36.58,31.27,4.13,23.6,17.7,3.54,1.18
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,EC,88,27.28,23.32,3.08,17.6,13.2,2.64,0.88
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,EE,137,42.47,36.305,4.795,27.4,20.55,4.11,1.37
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,IT,118,36.58,31.27,4.13,23.6,17.7,3.54,1.18
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,ME,162,50.22,42.93,5.67,32.4,24.3,4.86,1.62
1317 Total,,,,,,,848,262.88,224.72,29.68,169.6,127.2,25.44,8.48
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,AD,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,AM,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,CE,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,CS,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,EC,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,EE,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,IT,30,9.3,7.95,1.05,6,4.5,0.9,0.3
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,ME,30,9.3,7.95,1.05,6,4.5,0.9,0.3
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,SC,30,9.3,7.95,1.05,6,4.5,0.9,0.3
1318 Total,,,,,,,294,91.14,77.91,10.29,58.8,44.1,8.82,2.94
1319,NM,Non Autonomous,Co.Ed,CHENGALPET,Thangavelu Engineering College  Karappakkam  Chennai 600097,AD,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
1319,NM,Non Autonomous,Co.Ed,CHENGALPET,Thangavelu Engineering College  Karappakkam  Chennai 600097,CE,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
1319,NM,Non Autonomous,Co.Ed,CHENGALPET,Thangavelu Engineering College  Karappakkam  Chennai 600097,CS,77,23.87,20.405,2.695,15.4,11.55,2.31,0.77
1319,NM,Non Autonomous,Co.Ed,CHENGALPET,Thangavelu Engineering College  Karappakkam  Chennai 600097,EC,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
1319,NM,Non Autonomous,Co.Ed,CHENGALPET,Thangavelu Engineering College  Karappakkam  Chennai 600097,EE,20,6.2,5.3,0.7,4,3,0.6,0.2
1319,NM,Non Autonomous,Co.Ed,CHENGALPET,Thangavelu Engineering College  Karappakkam  Chennai 600097,EI,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
1319,NM,Non Autonomous,Co.Ed,CHENGALPET,Thangavelu Engineering College  Karappakkam  Chennai 600097,IT,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
1319,NM,Non Autonomous,Co.Ed,CHENGALPET,Thangavelu Engineering College  Karappakkam  Chennai 600097,ME,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
1319 Total,,,,,,,306,94.86,81.09,10.71,61.2,45.9,9.18,3.06
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,AD,89,27.59,23.585,3.115,17.8,13.35,2.67,0.89
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,AE,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,AG,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,BM,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,CE,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,CS,133,41.23,35.245,4.655,26.6,19.95,3.99,1.33
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,EC,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,EE,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,FD,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,IT,88,27.28,23.32,3.08,17.6,13.2,2.64,0.88
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,ME,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,SC,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1322 Total,,,,,,,706,218.86,187.09,24.71,141.2,105.9,21.18,7.06
1324,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,AD,76,23.56,20.14,2.66,15.2,11.4,2.28,0.76
1324,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,CO,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
1324,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,CS,153,47.43,40.545,5.355,30.6,22.95,4.59,1.53
1324,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,EC,77,23.87,20.405,2.695,15.4,11.55,2.31,0.77
1324,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,EE,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
1324,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,IT,115,35.65,30.475,4.025,23,17.25,3.45,1.15
1324,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,ME,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
1324,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,SC,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
1324 Total,,,,,,,573,177.63,151.845,20.055,114.6,85.95,17.19,5.73
1325,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,St. Joseph College of Engineering  Trinity Campus  Nemili  Sriperumpudur Taluk  Kancheepuram District 602105,AD,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1325,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,St. Joseph College of Engineering  Trinity Campus  Nemili  Sriperumpudur Taluk  Kancheepuram District 602105,CS,73,22.63,19.345,2.555,14.6,10.95,2.19,0.73
1325,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,St. Joseph College of Engineering  Trinity Campus  Nemili  Sriperumpudur Taluk  Kancheepuram District 602105,EC,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
1325,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,St. Joseph College of Engineering  Trinity Campus  Nemili  Sriperumpudur Taluk  Kancheepuram District 602105,IT,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
1325,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,St. Joseph College of Engineering  Trinity Campus  Nemili  Sriperumpudur Taluk  Kancheepuram District 602105,ME,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
1325 Total,,,,,,,279,86.49,73.935,9.765,55.8,41.85,8.37,2.79
1334,NM,Non Autonomous,Co.Ed,CHENGALPET,ARS College of Engineering  Maraimalai Nagar Post  Chengalpattu District 603209,CE,76,23.56,20.14,2.66,15.2,11.4,2.28,0.76
1334,NM,Non Autonomous,Co.Ed,CHENGALPET,ARS College of Engineering  Maraimalai Nagar Post  Chengalpattu District 603209,CS,20,6.2,5.3,0.7,4,3,0.6,0.2
1334,NM,Non Autonomous,Co.Ed,CHENGALPET,ARS College of Engineering  Maraimalai Nagar Post  Chengalpattu District 603209,EC,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
1334,NM,Non Autonomous,Co.Ed,CHENGALPET,ARS College of Engineering  Maraimalai Nagar Post  Chengalpattu District 603209,ME,77,23.87,20.405,2.695,15.4,11.55,2.31,0.77
1334 Total,,,,,,,211,65.41,55.915,7.385,42.2,31.65,6.33,2.11
1335,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,AM,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
1335,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,CE,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
1335,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,EC,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1335,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,EE,22,6.82,5.83,0.77,4.4,3.3,0.66,0.22
1335,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,ME,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
1335,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,SC,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
1335 Total,,,,,,,287,88.97,76.055,10.045,57.4,43.05,8.61,2.87
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,AD,74,22.94,19.61,2.59,14.8,11.1,2.22,0.74
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,AM,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,BM,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,CB,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,CE,15,4.65,3.975,0.525,3,2.25,0.45,0.15
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,CS,118,36.58,31.27,4.13,23.6,17.7,3.54,1.18
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,EC,88,27.28,23.32,3.08,17.6,13.2,2.64,0.88
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,EE,30,9.3,7.95,1.05,6,4.5,0.9,0.3
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,IT,88,27.28,23.32,3.08,17.6,13.2,2.64,0.88
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,ME,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,MZ,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,SC,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
