College Code,Category,Autonomous Status,Co.Ed Status,District,College Name,COURSE,TOTAL
3918,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Shanmuganathan Engineering College  Pillivalam Post  Pudukkottai District 622507,ME,26
3918,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Shanmuganathan Engineering College  Pillivalam Post  Pudukkottai District 622507,SC,24
3918 Total,,,,,,,230
3920,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Sudharsan Engineering College  Sathiyamangalam Post  Pudukkottai District 622501,AD,49
3920,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Sudharsan Engineering College  Sathiyamangalam Post  Pudukkottai District 622501,AM,53
3920,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Sudharsan Engineering College  Sathiyamangalam Post  Pudukkottai District 622501,CE,22
3920,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Sudharsan Engineering College  Sathiyamangalam Post  Pudukkottai District 622501,CS,49
3920,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Sudharsan Engineering College  Sathiyamangalam Post  Pudukkottai District 622501,EC,26
3920,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Sudharsan Engineering College  Sathiyamangalam Post  Pudukkottai District 622501,EE,22
3920,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Sudharsan Engineering College  Sathiyamangalam Post  Pudukkottai District 622501,ME,24
3920 Total,,,,,,,245
3923,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,M N S K College of Engineering  Vallathirakkottai Post  Pudukkottai District 622305,AD,20
3923,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,M N S K College of Engineering  Vallathirakkottai Post  Pudukkottai District 622305,AG,20
3923,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,M N S K College of Engineering  Vallathirakkottai Post  Pudukkottai District 622305,CE,19
3923,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,M N S K College of Engineering  Vallathirakkottai Post  Pudukkottai District 622305,CS,38
3923,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,M N S K College of Engineering  Vallathirakkottai Post  Pudukkottai District 622305,EC,19
3923,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,M N S K College of Engineering  Vallathirakkottai Post  Pudukkottai District 622305,EE,19
3923,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,M N S K College of Engineering  Vallathirakkottai Post  Pudukkottai District 622305,ME,38
3923 Total,,,,,,,173
3926,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Chendhuran College of Engineering and Technology  Madurai Road  Lenavilakku  Pilivalam Post  Pudukkottai - 622 507,AD,44
3926,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Chendhuran College of Engineering and Technology  Madurai Road  Lenavilakku  Pilivalam Post  Pudukkottai - 622 507,CE,23
3926,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Chendhuran College of Engineering and Technology  Madurai Road  Lenavilakku  Pilivalam Post  Pudukkottai - 622 507,CS,67
3926,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Chendhuran College of Engineering and Technology  Madurai Road  Lenavilakku  Pilivalam Post  Pudukkottai - 622 507,EC,53
3926,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Chendhuran College of Engineering and Technology  Madurai Road  Lenavilakku  Pilivalam Post  Pudukkottai - 622 507,EE,53
3926,NM,Non Autonomous,Co.Ed,PUDUKKOTTAI,Chendhuran College of Engineering and Technology  Madurai Road  Lenavilakku  Pilivalam Post  Pudukkottai - 622 507,ME,53
3926 Total,,,,,,,293
4669,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Thamirabharani Engineering College  Chathirampudukulam Village  Thatchanallur  Tirunelveli District 627358,CE,30
4669,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Thamirabharani Engineering College  Chathirampudukulam Village  Thatchanallur  Tirunelveli District 627358,CS,118
4669,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Thamirabharani Engineering College  Chathirampudukulam Village  Thatchanallur  Tirunelveli District 627358,EC,88
4669,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Thamirabharani Engineering College  Chathirampudukulam Village  Thatchanallur  Tirunelveli District 627358,EE,29
4669,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Thamirabharani Engineering College  Chathirampudukulam Village  Thatchanallur  Tirunelveli District 627358,ME,29
4669 Total,,,,,,,294
4670,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,AD,41
4670,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,AG,53
4670,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,BM,59
4670,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,CE,59
4670,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,CS,77
4670,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,EC,38
4670,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,EE,47
4670,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,ME,38
4670 Total,,,,,,,412
4672,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,AD,50
4672,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,CE,39
4672,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,CS,98
4672,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,EC,50
4672,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,EE,38
4672,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,ME,38
4672 Total,,,,,,,313
4675,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,CB,29
4675,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,CE,29
4675,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,CS,59
4675,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,EC,59
4675,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,EE,59
4675,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,ME,59
4675 Total,,,,,,,294
4676,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Renganayagi Varatharaj College of Engineering  Salvarpatti  Sivakasi  Virudhunagar District 626128,AD,38
4676,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Renganayagi Varatharaj College of Engineering  Salvarpatti  Sivakasi  Virudhunagar District 626128,CS,76
4676,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Renganayagi Varatharaj College of Engineering  Salvarpatti  Sivakasi  Virudhunagar District 626128,EC,38
4676,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Renganayagi Varatharaj College of Engineering  Salvarpatti  Sivakasi  Virudhunagar District 626128,EE,19
4676,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Renganayagi Varatharaj College of Engineering  Salvarpatti  Sivakasi  Virudhunagar District 626128,ME,20
4676 Total,,,,,,,191
4677,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lourdes Mount College of Engineering and Technology  Marthandam-Karungal Road  Chundavilai  Mullanganavilai  Nattalam Post  Kanyakumari District 629195,CE,29
4677,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lourdes Mount College of Engineering and Technology  Marthandam-Karungal Road  Chundavilai  Mullanganavilai  Nattalam Post  Kanyakumari District 629195,CS,59
4677,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lourdes Mount College of Engineering and Technology  Marthandam-Karungal Road  Chundavilai  Mullanganavilai  Nattalam Post  Kanyakumari District 629195,EC,29
4677,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lourdes Mount College of Engineering and Technology  Marthandam-Karungal Road  Chundavilai  Mullanganavilai  Nattalam Post  Kanyakumari District 629195,EE,29
4677,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lourdes Mount College of Engineering and Technology  Marthandam-Karungal Road  Chundavilai  Mullanganavilai  Nattalam Post  Kanyakumari District 629195,ME,60
4677 Total,,,,,,,206
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,AD,76
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,CB,38
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,CE,38
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,CS,76
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,EC,77
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,EE,38
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,IT,38
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,ME,39
4678 Total,,,,,,,420
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,AD,39
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,CE,48
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,CS,76
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,EC,38
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,EE,48
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,IT,38
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,ME,48
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,SC,38
4680 Total,,,,,,,373
4686,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,AD,48
4686,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,CE,38
4686,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,CS,48
4686,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,EC,43
4686,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,ME,44
4686 Total,,,,,,,221
4864,NM,Non Autonomous,Co.Ed,TUTICORIN,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,CE,29
4864,NM,Non Autonomous,Co.Ed,TUTICORIN,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,CS,78
4864,NM,Non Autonomous,Co.Ed,TUTICORIN,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,EC,59
4864,NM,Non Autonomous,Co.Ed,TUTICORIN,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,EE,59
4864,NM,Non Autonomous,Co.Ed,TUTICORIN,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,ME,59
4864 Total,,,,,,,284
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,AD,39
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,AG,53
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,AM,38
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,BM,48
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,BT,48
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CB,38
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CD,38
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CE,19
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CH,29
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CI,38
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CS,115
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,EC,115
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,EE,38
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,IT,77
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,ME,38
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,SC,38
4917 Total,,,,,,,809
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,AU,15
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,BM,15
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,CE,29
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,CS,29
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,EC,19
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,EE,15
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,ME,59
4927 Total,,,,,,,181
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,AD,39
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,CE,59
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,CS,59
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,EC,59
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,EE,59
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,ME,117
4928 Total,,,,,,,392
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,AD,25
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,CE,48
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,CS,88
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,EC,54
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,EE,48
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,ME,48
4929 Total,,,,,,,311
4931,NM,Non Autonomous,Co.Ed,TUTICORIN,Grace College of Engineering  Chandy Nagar  Mullakkadu  Thoothukudi District 628005,AD,20
4931,NM,Non Autonomous,Co.Ed,TUTICORIN,Grace College of Engineering  Chandy Nagar  Mullakkadu  Thoothukudi District 628005,CE,20
4931,NM,Non Autonomous,Co.Ed,TUTICORIN,Grace College of Engineering  Chandy Nagar  Mullakkadu  Thoothukudi District 628005,CS,108
4931,NM,Non Autonomous,Co.Ed,TUTICORIN,Grace College of Engineering  Chandy Nagar  Mullakkadu  Thoothukudi District 628005,EC,25
4931,NM,Non Autonomous,Co.Ed,TUTICORIN,Grace College of Engineering  Chandy Nagar  Mullakkadu  Thoothukudi District 628005,EE,24
4931,NM,Non Autonomous,Co.Ed,TUTICORIN,Grace College of Engineering  Chandy Nagar  Mullakkadu  Thoothukudi District 628005,ME,19
