College Code,Category,Autonomous Status,Co.Ed Status,District,College Name,COURSE,TOTAL,Processed
2705,MIN,Non Autonomous,Co.Ed,THE NILGIRIS,CSI College of Engineering  Ketti  The Nilgiris 643215,IT,29,27052705
2705,MIN,Non Autonomous,Co.Ed,THE NILGIRIS,CSI College of Engineering  Ketti  The Nilgiris 643215,ME,29,27052705
2705 Total,,,,,,,220,2705 Total2705 Total
2706,NM,Autonomous,Co.Ed,COIMBATORE,Dr. Mahalingam College of  Engineering and Technology (Autonomous)  Mackinaickenpatti Post  Pollachi Taluk  Coimbatore District 642003,AD,76,27062706
2706,NM,Autonomous,Co.Ed,COIMBATORE,Dr. Mahalingam College of  Engineering and Technology (Autonomous)  Mackinaickenpatti Post  Pollachi Taluk  Coimbatore District 642003,AM,38,27062706
2706,NM,Autonomous,Co.Ed,COIMBATORE,Dr. Mahalingam College of  Engineering and Technology (Autonomous)  Mackinaickenpatti Post  Pollachi Taluk  Coimbatore District 642003,AU,43,27062706
2706,NM,Autonomous,Co.Ed,COIMBATORE,Dr. Mahalingam College of  Engineering and Technology (Autonomous)  Mackinaickenpatti Post  Pollachi Taluk  Coimbatore District 642003,CE,48,27062706
2706,NM,Autonomous,Co.Ed,COIMBATORE,Dr. Mahalingam College of  Engineering and Technology (Autonomous)  Mackinaickenpatti Post  Pollachi Taluk  Coimbatore District 642003,CS,115,27062706
2706,NM,Autonomous,Co.Ed,COIMBATORE,Dr. Mahalingam College of  Engineering and Technology (Autonomous)  Mackinaickenpatti Post  Pollachi Taluk  Coimbatore District 642003,EA,49,27062706
2706,NM,Autonomous,Co.Ed,COIMBATORE,Dr. Mahalingam College of  Engineering and Technology (Autonomous)  Mackinaickenpatti Post  Pollachi Taluk  Coimbatore District 642003,EC,76,27062706
2706,NM,Autonomous,Co.Ed,COIMBATORE,Dr. Mahalingam College of  Engineering and Technology (Autonomous)  Mackinaickenpatti Post  Pollachi Taluk  Coimbatore District 642003,EE,77,27062706
2706,NM,Autonomous,Co.Ed,COIMBATORE,Dr. Mahalingam College of  Engineering and Technology (Autonomous)  Mackinaickenpatti Post  Pollachi Taluk  Coimbatore District 642003,EV,49,27062706
2706,NM,Autonomous,Co.Ed,COIMBATORE,Dr. Mahalingam College of  Engineering and Technology (Autonomous)  Mackinaickenpatti Post  Pollachi Taluk  Coimbatore District 642003,IT,77,27062706
2706,NM,Autonomous,Co.Ed,COIMBATORE,Dr. Mahalingam College of  Engineering and Technology (Autonomous)  Mackinaickenpatti Post  Pollachi Taluk  Coimbatore District 642003,ME,38,27062706
2706,NM,Autonomous,Co.Ed,COIMBATORE,Dr. Mahalingam College of  Engineering and Technology (Autonomous)  Mackinaickenpatti Post  Pollachi Taluk  Coimbatore District 642003,SC,38,27062706
2706 Total,,,,,,,724,2706 Total2706 Total
2707,NM,Autonomous,Co.Ed,ERODE,Erode Sengunthar Engineering College (Autonomous)  Thudupathi Post  Erode District 638057,AD,76,27072707
2707,NM,Autonomous,Co.Ed,ERODE,Erode Sengunthar Engineering College (Autonomous)  Thudupathi Post  Erode District 638057,AG,48,27072707
2707,NM,Autonomous,Co.Ed,ERODE,Erode Sengunthar Engineering College (Autonomous)  Thudupathi Post  Erode District 638057,BM,48,27072707
2707,NM,Autonomous,Co.Ed,ERODE,Erode Sengunthar Engineering College (Autonomous)  Thudupathi Post  Erode District 638057,BT,49,27072707
2707,NM,Autonomous,Co.Ed,ERODE,Erode Sengunthar Engineering College (Autonomous)  Thudupathi Post  Erode District 638057,CD,44,27072707
2707,NM,Autonomous,Co.Ed,ERODE,Erode Sengunthar Engineering College (Autonomous)  Thudupathi Post  Erode District 638057,CE,20,27072707
2707,NM,Autonomous,Co.Ed,ERODE,Erode Sengunthar Engineering College (Autonomous)  Thudupathi Post  Erode District 638057,CH,72,27072707
2707,NM,Autonomous,Co.Ed,ERODE,Erode Sengunthar Engineering College (Autonomous)  Thudupathi Post  Erode District 638057,CJ,53,27072707
2707,NM,Autonomous,Co.Ed,ERODE,Erode Sengunthar Engineering College (Autonomous)  Thudupathi Post  Erode District 638057,CS,76,27072707
2707,NM,Autonomous,Co.Ed,ERODE,Erode Sengunthar Engineering College (Autonomous)  Thudupathi Post  Erode District 638057,EC,98,27072707
2707,NM,Autonomous,Co.Ed,ERODE,Erode Sengunthar Engineering College (Autonomous)  Thudupathi Post  Erode District 638057,EE,49,27072707
2707,NM,Autonomous,Co.Ed,ERODE,Erode Sengunthar Engineering College (Autonomous)  Thudupathi Post  Erode District 638057,EI,24,27072707
2707,NM,Autonomous,Co.Ed,ERODE,Erode Sengunthar Engineering College (Autonomous)  Thudupathi Post  Erode District 638057,IT,96,27072707
2707,NM,Autonomous,Co.Ed,ERODE,Erode Sengunthar Engineering College (Autonomous)  Thudupathi Post  Erode District 638057,ME,53,27072707
2707,NM,Autonomous,Co.Ed,ERODE,Erode Sengunthar Engineering College (Autonomous)  Thudupathi Post  Erode District 638057,RM,24,27072707
2707,NM,Autonomous,Co.Ed,ERODE,Erode Sengunthar Engineering College (Autonomous)  Thudupathi Post  Erode District 638057,XM,43,27072707
2707 Total,,,,,,,873,2707 Total2707 Total
2708,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan College of Engineering and Technology (Autonomous)  Othakkalmandapam Post  Coimbatore District 641032,AE,38,27082708
2708,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan College of Engineering and Technology (Autonomous)  Othakkalmandapam Post  Coimbatore District 641032,AG,38,27082708
2708,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan College of Engineering and Technology (Autonomous)  Othakkalmandapam Post  Coimbatore District 641032,AL,38,27082708
2708,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan College of Engineering and Technology (Autonomous)  Othakkalmandapam Post  Coimbatore District 641032,AU,38,27082708
2708,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan College of Engineering and Technology (Autonomous)  Othakkalmandapam Post  Coimbatore District 641032,BM,38,27082708
2708,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan College of Engineering and Technology (Autonomous)  Othakkalmandapam Post  Coimbatore District 641032,CE,38,27082708
2708,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan College of Engineering and Technology (Autonomous)  Othakkalmandapam Post  Coimbatore District 641032,CH,38,27082708
2708,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan College of Engineering and Technology (Autonomous)  Othakkalmandapam Post  Coimbatore District 641032,CS,115,27082708
2708,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan College of Engineering and Technology (Autonomous)  Othakkalmandapam Post  Coimbatore District 641032,EC,77,27082708
2708,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan College of Engineering and Technology (Autonomous)  Othakkalmandapam Post  Coimbatore District 641032,EE,39,27082708
2708,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan College of Engineering and Technology (Autonomous)  Othakkalmandapam Post  Coimbatore District 641032,EI,20,27082708
2708,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan College of Engineering and Technology (Autonomous)  Othakkalmandapam Post  Coimbatore District 641032,FD,38,27082708
2708,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan College of Engineering and Technology (Autonomous)  Othakkalmandapam Post  Coimbatore District 641032,IT,76,27082708
2708,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan College of Engineering and Technology (Autonomous)  Othakkalmandapam Post  Coimbatore District 641032,ME,77,27082708
2708,NM,Autonomous,Co.Ed,COIMBATORE,Hindusthan College of Engineering and Technology (Autonomous)  Othakkalmandapam Post  Coimbatore District 641032,MZ,76,27082708
2708 Total,,,,,,,784,2708 Total2708 Total
2710,MIN,Autonomous,Co.Ed,COIMBATORE,Karpagam College of Engineering (Autonomous)  Othakkalmandapam  Coimbatore District 641032,AD,59,27102710
2710,MIN,Autonomous,Co.Ed,COIMBATORE,Karpagam College of Engineering (Autonomous)  Othakkalmandapam  Coimbatore District 641032,CD,30,27102710
2710,MIN,Autonomous,Co.Ed,COIMBATORE,Karpagam College of Engineering (Autonomous)  Othakkalmandapam  Coimbatore District 641032,CE,35,27102710
2710,MIN,Autonomous,Co.Ed,COIMBATORE,Karpagam College of Engineering (Autonomous)  Othakkalmandapam  Coimbatore District 641032,CS,88,27102710
2710,MIN,Autonomous,Co.Ed,COIMBATORE,Karpagam College of Engineering (Autonomous)  Othakkalmandapam  Coimbatore District 641032,EC,88,27102710
2710,MIN,Autonomous,Co.Ed,COIMBATORE,Karpagam College of Engineering (Autonomous)  Othakkalmandapam  Coimbatore District 641032,EE,59,27102710
2710,MIN,Autonomous,Co.Ed,COIMBATORE,Karpagam College of Engineering (Autonomous)  Othakkalmandapam  Coimbatore District 641032,ET,29,27102710
2710,MIN,Autonomous,Co.Ed,COIMBATORE,Karpagam College of Engineering (Autonomous)  Othakkalmandapam  Coimbatore District 641032,IT,59,27102710
2710,MIN,Autonomous,Co.Ed,COIMBATORE,Karpagam College of Engineering (Autonomous)  Othakkalmandapam  Coimbatore District 641032,ME,59,27102710
2710,MIN,Autonomous,Co.Ed,COIMBATORE,Karpagam College of Engineering (Autonomous)  Othakkalmandapam  Coimbatore District 641032,SC,30,27102710
2710,MIN,Autonomous,Co.Ed,COIMBATORE,Karpagam College of Engineering (Autonomous)  Othakkalmandapam  Coimbatore District 641032,TS,29,27102710
2710 Total,,,,,,,565,2710 Total2710 Total
2711,NM,Autonomous,Co.Ed,ERODE,Kongu Engineering College (Autonomous)  Perundurai  Erode District 638052,AD,115,27112711
2711,NM,Autonomous,Co.Ed,ERODE,Kongu Engineering College (Autonomous)  Perundurai  Erode District 638052,AL,77,27112711
2711,NM,Autonomous,Co.Ed,ERODE,Kongu Engineering College (Autonomous)  Perundurai  Erode District 638052,AU,19,27112711
2711,NM,Autonomous,Co.Ed,ERODE,Kongu Engineering College (Autonomous)  Perundurai  Erode District 638052,CD,115,27112711
2711,NM,Autonomous,Co.Ed,ERODE,Kongu Engineering College (Autonomous)  Perundurai  Erode District 638052,CE,38,27112711
2711,NM,Autonomous,Co.Ed,ERODE,Kongu Engineering College (Autonomous)  Perundurai  Erode District 638052,CH,38,27112711
2711,NM,Autonomous,Co.Ed,ERODE,Kongu Engineering College (Autonomous)  Perundurai  Erode District 638052,CS,153,27112711
2711,NM,Autonomous,Co.Ed,ERODE,Kongu Engineering College (Autonomous)  Perundurai  Erode District 638052,EC,153,27112711
2711,NM,Autonomous,Co.Ed,ERODE,Kongu Engineering College (Autonomous)  Perundurai  Erode District 638052,EE,76,27112711
2711,NM,Autonomous,Co.Ed,ERODE,Kongu Engineering College (Autonomous)  Perundurai  Erode District 638052,EI,76,27112711
2711,NM,Autonomous,Co.Ed,ERODE,Kongu Engineering College (Autonomous)  Perundurai  Erode District 638052,FD,38,27112711
2711,NM,Autonomous,Co.Ed,ERODE,Kongu Engineering College (Autonomous)  Perundurai  Erode District 638052,IT,115,27112711
2711,NM,Autonomous,Co.Ed,ERODE,Kongu Engineering College (Autonomous)  Perundurai  Erode District 638052,ME,38,27112711
2711,NM,Autonomous,Co.Ed,ERODE,Kongu Engineering College (Autonomous)  Perundurai  Erode District 638052,MZ,76,27112711
2711 Total,,,,,,,1127,2711 Total2711 Total
2712,NM,Autonomous,Co.Ed,COIMBATORE,Kumaraguru College of Technology (Autonomous)  Chinnavedampatti Post  Coimbatore District 641006,AD,77,27122712
2712,NM,Autonomous,Co.Ed,COIMBATORE,Kumaraguru College of Technology (Autonomous)  Chinnavedampatti Post  Coimbatore District 641006,AE,44,27122712
2712,NM,Autonomous,Co.Ed,COIMBATORE,Kumaraguru College of Technology (Autonomous)  Chinnavedampatti Post  Coimbatore District 641006,AU,48,27122712
2712,NM,Autonomous,Co.Ed,COIMBATORE,Kumaraguru College of Technology (Autonomous)  Chinnavedampatti Post  Coimbatore District 641006,BT,44,27122712
2712,NM,Autonomous,Co.Ed,COIMBATORE,Kumaraguru College of Technology (Autonomous)  Chinnavedampatti Post  Coimbatore District 641006,CE,88,27122712
2712,NM,Autonomous,Co.Ed,COIMBATORE,Kumaraguru College of Technology (Autonomous)  Chinnavedampatti Post  Coimbatore District 641006,CS,115,27122712
2712,NM,Autonomous,Co.Ed,COIMBATORE,Kumaraguru College of Technology (Autonomous)  Chinnavedampatti Post  Coimbatore District 641006,EC,133,27122712
2712,NM,Autonomous,Co.Ed,COIMBATORE,Kumaraguru College of Technology (Autonomous)  Chinnavedampatti Post  Coimbatore District 641006,EE,87,27122712
2712,NM,Autonomous,Co.Ed,COIMBATORE,Kumaraguru College of Technology (Autonomous)  Chinnavedampatti Post  Coimbatore District 641006,EI,44,27122712
2712,NM,Autonomous,Co.Ed,COIMBATORE,Kumaraguru College of Technology (Autonomous)  Chinnavedampatti Post  Coimbatore District 641006,FT,38,27122712
2712,NM,Autonomous,Co.Ed,COIMBATORE,Kumaraguru College of Technology (Autonomous)  Chinnavedampatti Post  Coimbatore District 641006,IT,76,27122712
2712,NM,Autonomous,Co.Ed,COIMBATORE,Kumaraguru College of Technology (Autonomous)  Chinnavedampatti Post  Coimbatore District 641006,ME,76,27122712
2712,NM,Autonomous,Co.Ed,COIMBATORE,Kumaraguru College of Technology (Autonomous)  Chinnavedampatti Post  Coimbatore District 641006,MZ,44,27122712
2712,NM,Autonomous,Co.Ed,COIMBATORE,Kumaraguru College of Technology (Autonomous)  Chinnavedampatti Post  Coimbatore District 641006,TX,43,27122712
2712 Total,,,,,,,957,2712 Total2712 Total
2713,NM,Non Autonomous,Co.Ed,ERODE,M P Nachimuthu M Jaganathan Engineering College  Chennimalai  Erode District 638112,CE,20,27132713
2713,NM,Non Autonomous,Co.Ed,ERODE,M P Nachimuthu M Jaganathan Engineering College  Chennimalai  Erode District 638112,CS,49,27132713
2713,NM,Non Autonomous,Co.Ed,ERODE,M P Nachimuthu M Jaganathan Engineering College  Chennimalai  Erode District 638112,EC,49,27132713
2713,NM,Non Autonomous,Co.Ed,ERODE,M P Nachimuthu M Jaganathan Engineering College  Chennimalai  Erode District 638112,EE,39,27132713
2713,NM,Non Autonomous,Co.Ed,ERODE,M P Nachimuthu M Jaganathan Engineering College  Chennimalai  Erode District 638112,IT,54,27132713
2713,NM,Non Autonomous,Co.Ed,ERODE,M P Nachimuthu M Jaganathan Engineering College  Chennimalai  Erode District 638112,ME,39,27132713
2713 Total,,,,,,,250,2713 Total2713 Total
2715,NM,Autonomous,Co.Ed,ERODE,Nandha Engineering College (Autonomous)  Pitchandampalayam Post  Erode District 638052,AD,39,27152715
2715,NM,Autonomous,Co.Ed,ERODE,Nandha Engineering College (Autonomous)  Pitchandampalayam Post  Erode District 638052,AG,53,27152715
2715,NM,Autonomous,Co.Ed,ERODE,Nandha Engineering College (Autonomous)  Pitchandampalayam Post  Erode District 638052,BM,45,27152715
2715,NM,Autonomous,Co.Ed,ERODE,Nandha Engineering College (Autonomous)  Pitchandampalayam Post  Erode District 638052,CE,26,27152715
2715,NM,Autonomous,Co.Ed,ERODE,Nandha Engineering College (Autonomous)  Pitchandampalayam Post  Erode District 638052,CH,24,27152715
2715,NM,Autonomous,Co.Ed,ERODE,Nandha Engineering College (Autonomous)  Pitchandampalayam Post  Erode District 638052,CI,38,27152715
2715,NM,Autonomous,Co.Ed,ERODE,Nandha Engineering College (Autonomous)  Pitchandampalayam Post  Erode District 638052,CS,126,27152715
2715,NM,Autonomous,Co.Ed,ERODE,Nandha Engineering College (Autonomous)  Pitchandampalayam Post  Erode District 638052,EC,77,27152715
2715,NM,Autonomous,Co.Ed,ERODE,Nandha Engineering College (Autonomous)  Pitchandampalayam Post  Erode District 638052,EE,44,27152715
2715,NM,Autonomous,Co.Ed,ERODE,Nandha Engineering College (Autonomous)  Pitchandampalayam Post  Erode District 638052,IT,101,27152715
2715,NM,Autonomous,Co.Ed,ERODE,Nandha Engineering College (Autonomous)  Pitchandampalayam Post  Erode District 638052,ME,57,27152715
2715,NM,Autonomous,Co.Ed,ERODE,Nandha Engineering College (Autonomous)  Pitchandampalayam Post  Erode District 638052,SC,38,27152715
2715 Total,,,,,,,668,2715 Total2715 Total
2716,NM,Non Autonomous,Co.Ed,COIMBATORE,Park College of Engineering and Technology  Kaniyur  Coimbatore District 641659,AD,38,27162716
2716,NM,Non Autonomous,Co.Ed,COIMBATORE,Park College of Engineering and Technology  Kaniyur  Coimbatore District 641659,AE,38,27162716
2716,NM,Non Autonomous,Co.Ed,COIMBATORE,Park College of Engineering and Technology  Kaniyur  Coimbatore District 641659,AG,38,27162716
2716,NM,Non Autonomous,Co.Ed,COIMBATORE,Park College of Engineering and Technology  Kaniyur  Coimbatore District 641659,BM,38,27162716
2716,NM,Non Autonomous,Co.Ed,COIMBATORE,Park College of Engineering and Technology  Kaniyur  Coimbatore District 641659,CS,38,27162716
2716,NM,Non Autonomous,Co.Ed,COIMBATORE,Park College of Engineering and Technology  Kaniyur  Coimbatore District 641659,EC,38,27162716
2716,NM,Non Autonomous,Co.Ed,COIMBATORE,Park College of Engineering and Technology  Kaniyur  Coimbatore District 641659,EE,38,27162716
2716,NM,Non Autonomous,Co.Ed,COIMBATORE,Park College of Engineering and Technology  Kaniyur  Coimbatore District 641659,GI,18,27162716
2716,NM,Non Autonomous,Co.Ed,COIMBATORE,Park College of Engineering and Technology  Kaniyur  Coimbatore District 641659,IT,58,27162716
2716,NM,Non Autonomous,Co.Ed,COIMBATORE,Park College of Engineering and Technology  Kaniyur  Coimbatore District 641659,MD,21,27162716
2716,NM,Non Autonomous,Co.Ed,COIMBATORE,Park College of Engineering and Technology  Kaniyur  Coimbatore District 641659,ME,38,27162716
2716,NM,Non Autonomous,Co.Ed,COIMBATORE,Park College of Engineering and Technology  Kaniyur  Coimbatore District 641659,MZ,19,27162716
2716,NM,Non Autonomous,Co.Ed,COIMBATORE,Park College of Engineering and Technology  Kaniyur  Coimbatore District 641659,RM,23,27162716
2716,NM,Non Autonomous,Co.Ed,COIMBATORE,Park College of Engineering and Technology  Kaniyur  Coimbatore District 641659,SC,22,27162716
2716,NM,Non Autonomous,Co.Ed,COIMBATORE,Park College of Engineering and Technology  Kaniyur  Coimbatore District 641659,TX,23,27162716
2716 Total,,,,,,,488,2716 Total2716 Total
2717,NM,Non Autonomous,Co.Ed,TIRUPPUR,Sasurie College of Engineering  Vijayamangalam  Tiruppur District 638056,AD,59,27172717
2717,NM,Non Autonomous,Co.Ed,TIRUPPUR,Sasurie College of Engineering  Vijayamangalam  Tiruppur District 638056,CE,29,27172717
2717,NM,Non Autonomous,Co.Ed,TIRUPPUR,Sasurie College of Engineering  Vijayamangalam  Tiruppur District 638056,CS,117,27172717
2717,NM,Non Autonomous,Co.Ed,TIRUPPUR,Sasurie College of Engineering  Vijayamangalam  Tiruppur District 638056,EC,118,27172717
2717,NM,Non Autonomous,Co.Ed,TIRUPPUR,Sasurie College of Engineering  Vijayamangalam  Tiruppur District 638056,EE,29,27172717
2717,NM,Non Autonomous,Co.Ed,TIRUPPUR,Sasurie College of Engineering  Vijayamangalam  Tiruppur District 638056,IT,59,27172717
2717,NM,Non Autonomous,Co.Ed,TIRUPPUR,Sasurie College of Engineering  Vijayamangalam  Tiruppur District 638056,ME,59,27172717
2717,NM,Non Autonomous,Co.Ed,TIRUPPUR,Sasurie College of Engineering  Vijayamangalam  Tiruppur District 638056,SC,59,27172717
2717 Total,,,,,,,529,2717 Total2717 Total
2718,NM,Autonomous,Co.Ed,COIMBATORE,Sri Krishna College of Enginering and Technology (Autonomous)   Kuniamuthur  Coimbatore District 641008,AD,83,27182718
2718,NM,Autonomous,Co.Ed,COIMBATORE,Sri Krishna College of Enginering and Technology (Autonomous)   Kuniamuthur  Coimbatore District 641008,CB,44,27182718
2718,NM,Autonomous,Co.Ed,COIMBATORE,Sri Krishna College of Enginering and Technology (Autonomous)   Kuniamuthur  Coimbatore District 641008,CD,38,27182718
