college code,category,autonomous status,co.ed status,district,college name,course,total,oc,bc,bcm,mbc,sc,sca,st,general,7.5% reservation,OC,OC_7.5,BC,BC_7.5,BCM,BCM_7.5,MBC,MBC_7.5,SC,SC_7.5,SCA,SCA_7.5,ST,ST_7.5,Rounded_OC,Rounded_OC_7.5,Rounded_BC,Rounded_BC_7.5,Rounded_BCM,Rounded_BCM_7.5
2634,NM,Autonomous,Co.Ed,NAMAKKAL,Excel Engineering College (Autonomous)  NH-544  Salem Main Road  Pallakapalayam  Sankari West Post  Komarapalayam Taluk  Namakkal District - 637303,FD,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
2634,NM,Autonomous,Co.Ed,NAMAKKAL,Excel Engineering College (Autonomous)  NH-544  Salem Main Road  Pallakapalayam  Sankari West Post  Komarapalayam Taluk  Namakkal District - 637303,IT,125.0000,38.7500,33.1250,4.3750,25.0000,18.7500,3.7500,1.2500,115.6250,9.3750,35.8438,2.9062,30.6406,2.4844,4.0469,0.3281,23.1250,1.8750,17.3438,1.4062,3.4688,0.2812,1.1562,0.0938,36,3,31,2,4,1
2634,NM,Autonomous,Co.Ed,NAMAKKAL,Excel Engineering College (Autonomous)  NH-544  Salem Main Road  Pallakapalayam  Sankari West Post  Komarapalayam Taluk  Namakkal District - 637303,ME,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
2634,NM,Autonomous,Co.Ed,NAMAKKAL,Excel Engineering College (Autonomous)  NH-544  Salem Main Road  Pallakapalayam  Sankari West Post  Komarapalayam Taluk  Namakkal District - 637303,PC,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
2634,NM,Autonomous,Co.Ed,NAMAKKAL,Excel Engineering College (Autonomous)  NH-544  Salem Main Road  Pallakapalayam  Sankari West Post  Komarapalayam Taluk  Namakkal District - 637303,SF,20.0000,6.2000,5.3000,0.7000,4.0000,3.0000,0.6000,0.2000,18.5000,1.5000,5.7350,0.4650,4.9025,0.3975,0.6475,0.0525,3.7000,0.3000,2.7750,0.2250,0.5550,0.0450,0.1850,0.0150,6,0,5,0,1,0
2634 Total,,,,,,,843.0000,261.3300,223.3950,29.5050,168.6000,126.4500,25.2900,8.4300,779.7750,63.2250,241.7303,19.5997,206.6404,16.7546,27.2921,2.2129,155.9550,12.6450,116.9663,9.4837,23.3933,1.8967,7.7978,0.6322,242,20,207,17,27,3
2635,NM,Non Autonomous,Co.Ed,NAMAKKAL,CMS College of Engineering  Emapuram Post  Namakkal District 637003,AD,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
2635,NM,Non Autonomous,Co.Ed,NAMAKKAL,CMS College of Engineering  Emapuram Post  Namakkal District 637003,BM,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
2635,NM,Non Autonomous,Co.Ed,NAMAKKAL,CMS College of Engineering  Emapuram Post  Namakkal District 637003,CS,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
2635,NM,Non Autonomous,Co.Ed,NAMAKKAL,CMS College of Engineering  Emapuram Post  Namakkal District 637003,EC,19.0000,5.8900,5.0350,0.6650,3.8000,2.8500,0.5700,0.1900,17.5750,1.4250,5.4482,0.4418,4.6574,0.3776,0.6151,0.0499,3.5150,0.2850,2.6362,0.2137,0.5272,0.0427,0.1757,0.0143,5,0,5,0,1,0
2635,NM,Non Autonomous,Co.Ed,NAMAKKAL,CMS College of Engineering  Emapuram Post  Namakkal District 637003,EE,18.0000,5.5800,4.7700,0.6300,3.6000,2.7000,0.5400,0.1800,16.6500,1.3500,5.1615,0.4185,4.4123,0.3577,0.5828,0.0473,3.3300,0.2700,2.4975,0.2025,0.4995,0.0405,0.1665,0.0135,5,0,4,0,1,0
2635,NM,Non Autonomous,Co.Ed,NAMAKKAL,CMS College of Engineering  Emapuram Post  Namakkal District 637003,ME,20.0000,6.2000,5.3000,0.7000,4.0000,3.0000,0.6000,0.2000,18.5000,1.5000,5.7350,0.4650,4.9025,0.3975,0.6475,0.0525,3.7000,0.3000,2.7750,0.2250,0.5550,0.0450,0.1850,0.0150,6,0,5,0,1,0
2635 Total,,,,,,,171.0000,53.0100,45.3150,5.9850,34.2000,25.6500,5.1300,1.7100,158.1750,12.8250,49.0343,3.9757,41.9164,3.3986,5.5361,0.4489,31.6350,2.5650,23.7263,1.9237,4.7453,0.3847,1.5818,0.1283,49,4,42,3,5,1
2636,NM,Non Autonomous,Co.Ed,SALEM,A V S Engineering College  Military Road  Ammapet  Salem District 636003,AD,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
2636,NM,Non Autonomous,Co.Ed,SALEM,A V S Engineering College  Military Road  Ammapet  Salem District 636003,BM,26.0000,8.0600,6.8900,0.9100,5.2000,3.9000,0.7800,0.2600,24.0500,1.9500,7.4555,0.6045,6.3733,0.5168,0.8418,0.0683,4.8100,0.3900,3.6075,0.2925,0.7215,0.0585,0.2405,0.0195,7,1,6,1,1,0
2636,NM,Non Autonomous,Co.Ed,SALEM,A V S Engineering College  Military Road  Ammapet  Salem District 636003,CE,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
2636,NM,Non Autonomous,Co.Ed,SALEM,A V S Engineering College  Military Road  Ammapet  Salem District 636003,CS,76.0000,23.5600,20.1400,2.6600,15.2000,11.4000,2.2800,0.7600,70.3000,5.7000,21.7930,1.7670,18.6295,1.5105,2.4605,0.1995,14.0600,1.1400,10.5450,0.8550,2.1090,0.1710,0.7030,0.0570,22,2,19,1,2,0
2636,NM,Non Autonomous,Co.Ed,SALEM,A V S Engineering College  Military Road  Ammapet  Salem District 636003,EC,108.0000,33.4800,28.6200,3.7800,21.6000,16.2000,3.2400,1.0800,99.9000,8.1000,30.9690,2.5110,26.4735,2.1465,3.4965,0.2835,19.9800,1.6200,14.9850,1.2150,2.9970,0.2430,0.9990,0.0810,31,3,27,2,3,1
2636,NM,Non Autonomous,Co.Ed,SALEM,A V S Engineering College  Military Road  Ammapet  Salem District 636003,EE,56.0000,17.3600,14.8400,1.9600,11.2000,8.4000,1.6800,0.5600,51.8000,4.2000,16.0580,1.3020,13.7270,1.1130,1.8130,0.1470,10.3600,0.8400,7.7700,0.6300,1.5540,0.1260,0.5180,0.0420,16,1,14,1,2,0
2636,NM,Non Autonomous,Co.Ed,SALEM,A V S Engineering College  Military Road  Ammapet  Salem District 636003,IT,49.0000,15.1900,12.9850,1.7150,9.8000,7.3500,1.4700,0.4900,45.3250,3.6750,14.0508,1.1392,12.0111,0.9739,1.5864,0.1286,9.0650,0.7350,6.7988,0.5512,1.3598,0.1102,0.4533,0.0367,14,1,12,1,2,0
2636,NM,Non Autonomous,Co.Ed,SALEM,A V S Engineering College  Military Road  Ammapet  Salem District 636003,ME,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,14,1,2,0
2636 Total,,,,,,,441.0000,136.7100,116.8650,15.4350,88.2000,66.1500,13.2300,4.4100,407.9250,33.0750,126.4567,10.2532,108.1001,8.7649,14.2774,1.1576,81.5850,6.6150,61.1887,4.9612,12.2378,0.9922,4.0793,0.3307,126,10,108,9,14,1
2638,NM,Non Autonomous,WOMENS,NAMAKKAL,Mahendra Engineering College for Women  Kumaramangalam  Namakkal District 637205,CS,115.0000,35.6500,30.4750,4.0250,23.0000,17.2500,3.4500,1.1500,106.3750,8.6250,32.9763,2.6738,28.1894,2.2856,3.7231,0.3019,21.2750,1.7250,15.9562,1.2937,3.1912,0.2587,1.0637,0.0863,33,3,28,2,4,1
2638,NM,Non Autonomous,WOMENS,NAMAKKAL,Mahendra Engineering College for Women  Kumaramangalam  Namakkal District 637205,EC,76.0000,23.5600,20.1400,2.6600,15.2000,11.4000,2.2800,0.7600,70.3000,5.7000,21.7930,1.7670,18.6295,1.5105,2.4605,0.1995,14.0600,1.1400,10.5450,0.8550,2.1090,0.1710,0.7030,0.0570,22,2,19,1,2,0
2638,NM,Non Autonomous,WOMENS,NAMAKKAL,Mahendra Engineering College for Women  Kumaramangalam  Namakkal District 637205,IT,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
2638 Total,,,,,,,229.0000,70.9900,60.6850,8.0150,45.8000,34.3500,6.8700,2.2900,211.8250,17.1750,65.6658,5.3243,56.1336,4.5514,7.4139,0.6011,42.3650,3.4350,31.7737,2.5762,6.3548,0.5152,2.1183,0.1718,66,5,56,5,7,1
2639,NM,Non Autonomous,Co.Ed,SALEM,R P Sarathy Institute of Technology  Poosaripatty  Kadaympatty Taluk  Salem  Tamil Nadu-636305,AD,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
2639,NM,Non Autonomous,Co.Ed,SALEM,R P Sarathy Institute of Technology  Poosaripatty  Kadaympatty Taluk  Salem  Tamil Nadu-636305,CS,77.0000,23.8700,20.4050,2.6950,15.4000,11.5500,2.3100,0.7700,71.2250,5.7750,22.0798,1.7902,18.8746,1.5304,2.4929,0.2021,14.2450,1.1550,10.6838,0.8662,2.1368,0.1732,0.7123,0.0577,22,2,19,2,2,0
2639,NM,Non Autonomous,Co.Ed,SALEM,R P Sarathy Institute of Technology  Poosaripatty  Kadaympatty Taluk  Salem  Tamil Nadu-636305,EC,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
2639,NM,Non Autonomous,Co.Ed,SALEM,R P Sarathy Institute of Technology  Poosaripatty  Kadaympatty Taluk  Salem  Tamil Nadu-636305,EE,30.0000,9.3000,7.9500,1.0500,6.0000,4.5000,0.9000,0.3000,27.7500,2.2500,8.6025,0.6975,7.3538,0.5963,0.9713,0.0788,5.5500,0.4500,4.1625,0.3375,0.8325,0.0675,0.2775,0.0225,9,1,7,1,1,0
2639,NM,Non Autonomous,Co.Ed,SALEM,R P Sarathy Institute of Technology  Poosaripatty  Kadaympatty Taluk  Salem  Tamil Nadu-636305,IT,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
2639,NM,Non Autonomous,Co.Ed,SALEM,R P Sarathy Institute of Technology  Poosaripatty  Kadaympatty Taluk  Salem  Tamil Nadu-636305,ME,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
2639 Total,,,,,,,250.0000,77.5000,66.2500,8.7500,50.0000,37.5000,7.5000,2.5000,231.2500,18.7500,71.6875,5.8125,61.2812,4.9688,8.0938,0.6563,46.2500,3.7500,34.6875,2.8125,6.9375,0.5625,2.3125,0.1875,72,6,61,5,8,1
2641,NM,Non Autonomous,Co.Ed,DHARMAPURI,Varuvan Vadivelan Institute of Technology  Nallanahalli  Dharmapuri District 636701,AD,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
2641,NM,Non Autonomous,Co.Ed,DHARMAPURI,Varuvan Vadivelan Institute of Technology  Nallanahalli  Dharmapuri District 636701,CE,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
2641,NM,Non Autonomous,Co.Ed,DHARMAPURI,Varuvan Vadivelan Institute of Technology  Nallanahalli  Dharmapuri District 636701,CS,85.0000,26.3500,22.5250,2.9750,17.0000,12.7500,2.5500,0.8500,78.6250,6.3750,24.3738,1.9763,20.8356,1.6894,2.7519,0.2231,15.7250,1.2750,11.7937,0.9562,2.3588,0.1913,0.7863,0.0638,24,2,21,2,3,1
2641,NM,Non Autonomous,Co.Ed,DHARMAPURI,Varuvan Vadivelan Institute of Technology  Nallanahalli  Dharmapuri District 636701,EC,55.0000,17.0500,14.5750,1.9250,11.0000,8.2500,1.6500,0.5500,50.8750,4.1250,15.7713,1.2788,13.4819,1.0931,1.7806,0.1444,10.1750,0.8250,7.6312,0.6188,1.5262,0.1237,0.5088,0.0413,16,1,14,1,2,0
2641,NM,Non Autonomous,Co.Ed,DHARMAPURI,Varuvan Vadivelan Institute of Technology  Nallanahalli  Dharmapuri District 636701,EE,30.0000,9.3000,7.9500,1.0500,6.0000,4.5000,0.9000,0.3000,27.7500,2.2500,8.6025,0.6975,7.3538,0.5963,0.9713,0.0788,5.5500,0.4500,4.1625,0.3375,0.8325,0.0675,0.2775,0.0225,9,1,7,1,1,0
2641,NM,Non Autonomous,Co.Ed,DHARMAPURI,Varuvan Vadivelan Institute of Technology  Nallanahalli  Dharmapuri District 636701,IT,85.0000,26.3500,22.5250,2.9750,17.0000,12.7500,2.5500,0.8500,78.6250,6.3750,24.3738,1.9763,20.8356,1.6894,2.7519,0.2231,15.7250,1.2750,11.7937,0.9562,2.3588,0.1913,0.7863,0.0638,24,2,21,2,3,1
2641,NM,Non Autonomous,Co.Ed,DHARMAPURI,Varuvan Vadivelan Institute of Technology  Nallanahalli  Dharmapuri District 636701,ME,30.0000,9.3000,7.9500,1.0500,6.0000,4.5000,0.9000,0.3000,27.7500,2.2500,8.6025,0.6975,7.3538,0.5963,0.9713,0.0788,5.5500,0.4500,4.1625,0.3375,0.8325,0.0675,0.2775,0.0225,9,1,7,1,1,0
2641 Total,,,,,,,343.0000,106.3300,90.8950,12.0050,68.6000,51.4500,10.2900,3.4300,317.2750,25.7250,98.3553,7.9747,84.0779,6.8171,11.1046,0.9004,63.4550,5.1450,47.5913,3.8587,9.5183,0.7717,3.1728,0.2572,98,8,84,7,11,1
2642,NM,Non Autonomous,Co.Ed,KRISHNAGIRI,P S V College of Engineeering and Technology  Mittapalli  Balinayanapalli Post  Elathagiri  Krishnagiri District 635108,AD,54.0000,16.7400,14.3100,1.8900,10.8000,8.1000,1.6200,0.5400,49.9500,4.0500,15.4845,1.2555,13.2368,1.0733,1.7483,0.1418,9.9900,0.8100,7.4925,0.6075,1.4985,0.1215,0.4995,0.0405,15,1,13,1,2,0
2642,NM,Non Autonomous,Co.Ed,KRISHNAGIRI,P S V College of Engineeering and Technology  Mittapalli  Balinayanapalli Post  Elathagiri  Krishnagiri District 635108,BM,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
2642,NM,Non Autonomous,Co.Ed,KRISHNAGIRI,P S V College of Engineeering and Technology  Mittapalli  Balinayanapalli Post  Elathagiri  Krishnagiri District 635108,CE,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
2642,NM,Non Autonomous,Co.Ed,KRISHNAGIRI,P S V College of Engineeering and Technology  Mittapalli  Balinayanapalli Post  Elathagiri  Krishnagiri District 635108,CS,69.0000,21.3900,18.2850,2.4150,13.8000,10.3500,2.0700,0.6900,63.8250,5.1750,19.7858,1.6042,16.9136,1.3714,2.2339,0.1811,12.7650,1.0350,9.5738,0.7762,1.9147,0.1552,0.6383,0.0517,20,2,17,1,2,0
2642,NM,Non Autonomous,Co.Ed,KRISHNAGIRI,P S V College of Engineeering and Technology  Mittapalli  Balinayanapalli Post  Elathagiri  Krishnagiri District 635108,EC,54.0000,16.7400,14.3100,1.8900,10.8000,8.1000,1.6200,0.5400,49.9500,4.0500,15.4845,1.2555,13.2368,1.0733,1.7483,0.1418,9.9900,0.8100,7.4925,0.6075,1.4985,0.1215,0.4995,0.0405,15,1,13,1,2,0
2642,NM,Non Autonomous,Co.Ed,KRISHNAGIRI,P S V College of Engineeering and Technology  Mittapalli  Balinayanapalli Post  Elathagiri  Krishnagiri District 635108,EE,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,14,1,2,0
2642,NM,Non Autonomous,Co.Ed,KRISHNAGIRI,P S V College of Engineeering and Technology  Mittapalli  Balinayanapalli Post  Elathagiri  Krishnagiri District 635108,IT,74.0000,22.9400,19.6100,2.5900,14.8000,11.1000,2.2200,0.7400,68.4500,5.5500,21.2195,1.7205,18.1393,1.4708,2.3958,0.1943,13.6900,1.1100,10.2675,0.8325,2.0535,0.1665,0.6845,0.0555,21,2,18,1,2,0
2642,NM,Non Autonomous,Co.Ed,KRISHNAGIRI,P S V College of Engineeering and Technology  Mittapalli  Balinayanapalli Post  Elathagiri  Krishnagiri District 635108,ME,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,14,1,2,0
2642 Total,,,,,,,427.0000,132.3700,113.1550,14.9450,85.4000,64.0500,12.8100,4.2700,394.9750,32.0250,122.4423,9.9277,104.6684,8.4866,13.8241,1.1209,78.9950,6.4050,59.2463,4.8037,11.8492,0.9607,3.9498,0.3202,122,10,105,8,14,1
2643,NM,Non Autonomous,WOMENS,SALEM,Bharathiyar Institute of Engineering for Women  Deviayakurichi  Attur Taluk  Salem District 636112,AD,112.0000,34.7200,29.6800,3.9200,22.4000,16.8000,3.3600,1.1200,103.6000,8.4000,32.1160,2.6040,27.4540,2.2260,3.6260,0.2940,20.7200,1.6800,15.5400,1.2600,3.1080,0.2520,1.0360,0.0840,32,3,27,2,4,1
2643,NM,Non Autonomous,WOMENS,SALEM,Bharathiyar Institute of Engineering for Women  Deviayakurichi  Attur Taluk  Salem District 636112,CS,113.0000,35.0300,29.9450,3.9550,22.6000,16.9500,3.3900,1.1300,104.5250,8.4750,32.4028,2.6273,27.6991,2.2459,3.6584,0.2966,20.9050,1.6950,15.6788,1.2712,3.1358,0.2542,1.0453,0.0847,32,3,28,2,4,1
2643,NM,Non Autonomous,WOMENS,SALEM,Bharathiyar Institute of Engineering for Women  Deviayakurichi  Attur Taluk  Salem District 636112,EC,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,14,1,2,0
2643,NM,Non Autonomous,WOMENS,SALEM,Bharathiyar Institute of Engineering for Women  Deviayakurichi  Attur Taluk  Salem District 636112,EE,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,14,1,2,0
2643 Total,,,,,,,343.0000,106.3300,90.8950,12.0050,68.6000,51.4500,10.2900,3.4300,317.2750,25.7250,98.3553,7.9747,84.0779,6.8171,11.1046,0.9004,63.4550,5.1450,47.5913,3.8587,9.5183,0.7717,3.1728,0.2572,98,8,84,7,11,1
2646,NM,Non Autonomous,Co.Ed,SALEM,Tagore Institute of Engineering and Technology  Deviyakurichi  Attur Taluk  Salem District 636112,AD,53.0000,16.4300,14.0450,1.8550,10.6000,7.9500,1.5900,0.5300,49.0250,3.9750,15.1978,1.2322,12.9916,1.0534,1.7159,0.1391,9.8050,0.7950,7.3538,0.5962,1.4708,0.1192,0.4903,0.0398,15,1,13,1,2,0
2646,NM,Non Autonomous,Co.Ed,SALEM,Tagore Institute of Engineering and Technology  Deviyakurichi  Attur Taluk  Salem District 636112,AM,25.0000,7.7500,6.6250,0.8750,5.0000,3.7500,0.7500,0.2500,23.1250,1.8750,7.1688,0.5813,6.1281,0.4969,0.8094,0.0656,4.6250,0.3750,3.4688,0.2812,0.6937,0.0562,0.2313,0.0187,7,1,6,0,1,0
2646,NM,Non Autonomous,Co.Ed,SALEM,Tagore Institute of Engineering and Technology  Deviyakurichi  Attur Taluk  Salem District 636112,CE,28.0000,8.6800,7.4200,0.9800,5.6000,4.2000,0.8400,0.2800,25.9000,2.1000,8.0290,0.6510,6.8635,0.5565,0.9065,0.0735,5.1800,0.4200,3.8850,0.3150,0.7770,0.0630,0.2590,0.0210,8,1,7,1,1,0
2646,NM,Non Autonomous,Co.Ed,SALEM,Tagore Institute of Engineering and Technology  Deviyakurichi  Attur Taluk  Salem District 636112,CS,53.0000,16.4300,14.0450,1.8550,10.6000,7.9500,1.5900,0.5300,49.0250,3.9750,15.1978,1.2322,12.9916,1.0534,1.7159,0.1391,9.8050,0.7950,7.3538,0.5962,1.4708,0.1192,0.4903,0.0398,15,1,13,1,2,0
2646,NM,Non Autonomous,Co.Ed,SALEM,Tagore Institute of Engineering and Technology  Deviyakurichi  Attur Taluk  Salem District 636112,EC,53.0000,16.4300,14.0450,1.8550,10.6000,7.9500,1.5900,0.5300,49.0250,3.9750,15.1978,1.2322,12.9916,1.0534,1.7159,0.1391,9.8050,0.7950,7.3538,0.5962,1.4708,0.1192,0.4903,0.0398,15,1,13,1,2,0
2646,NM,Non Autonomous,Co.Ed,SALEM,Tagore Institute of Engineering and Technology  Deviyakurichi  Attur Taluk  Salem District 636112,EE,53.0000,16.4300,14.0450,1.8550,10.6000,7.9500,1.5900,0.5300,49.0250,3.9750,15.1978,1.2322,12.9916,1.0534,1.7159,0.1391,9.8050,0.7950,7.3538,0.5962,1.4708,0.1192,0.4903,0.0398,15,1,13,1,2,0
2646,NM,Non Autonomous,Co.Ed,SALEM,Tagore Institute of Engineering and Technology  Deviyakurichi  Attur Taluk  Salem District 636112,ME,53.0000,16.4300,14.0450,1.8550,10.6000,7.9500,1.5900,0.5300,49.0250,3.9750,15.1978,1.2322,12.9916,1.0534,1.7159,0.1391,9.8050,0.7950,7.3538,0.5962,1.4708,0.1192,0.4903,0.0398,15,1,13,1,2,0
2646 Total,,,,,,,318.0000,98.5800,84.2700,11.1300,63.6000,47.7000,9.5400,3.1800,294.1500,23.8500,91.1865,7.3935,77.9498,6.3202,10.2953,0.8347,58.8300,4.7700,44.1225,3.5775,8.8245,0.7155,2.9415,0.2385,91,7,78,6,10,1
2647,NM,Non Autonomous,Co.Ed,NAMAKKAL,J K K Nataraja College of Engineering and Technology  Komarapalayam Amani  Thattankuttai Panchayat  Namakkal District 638183,CS,54.0000,16.7400,14.3100,1.8900,10.8000,8.1000,1.6200,0.5400,49.9500,4.0500,15.4845,1.2555,13.2368,1.0733,1.7483,0.1418,9.9900,0.8100,7.4925,0.6075,1.4985,0.1215,0.4995,0.0405,15,1,13,1,2,0
2647,NM,Non Autonomous,Co.Ed,NAMAKKAL,J K K Nataraja College of Engineering and Technology  Komarapalayam Amani  Thattankuttai Panchayat  Namakkal District 638183,EC,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,14,1,2,0
2647,NM,Non Autonomous,Co.Ed,NAMAKKAL,J K K Nataraja College of Engineering and Technology  Komarapalayam Amani  Thattankuttai Panchayat  Namakkal District 638183,EE,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,14,1,2,0
2647,NM,Non Autonomous,Co.Ed,NAMAKKAL,J K K Nataraja College of Engineering and Technology  Komarapalayam Amani  Thattankuttai Panchayat  Namakkal District 638183,IT,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,14,1,2,0
2647,NM,Non Autonomous,Co.Ed,NAMAKKAL,J K K Nataraja College of Engineering and Technology  Komarapalayam Amani  Thattankuttai Panchayat  Namakkal District 638183,ME,58.0000,17.9800,15.3700,2.0300,11.6000,8.7000,1.7400,0.5800,53.6500,4.3500,16.6315,1.3485,14.2173,1.1527,1.8778,0.1522,10.7300,0.8700,8.0475,0.6525,1.6095,0.1305,0.5365,0.0435,17,1,14,1,2,0
2647 Total,,,,,,,289.0000,89.5900,76.5850,10.1150,57.8000,43.3500,8.6700,2.8900,267.3250,21.6750,82.8708,6.7193,70.8411,5.7439,9.3564,0.7586,53.4650,4.3350,40.0987,3.2513,8.0198,0.6502,2.6732,0.2167,83,7,71,6,9,1
